"Invoice Name","Total Currency","Total","Account Name","Price Book: Price Book Name","Invoice Date","Product: Product Name"
"Invoice - 00109145","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","6/30/2025","Fleet Management"
"Invoice - 00109145","USD","1665.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","6/30/2025","Telematics"
"Invoice - 00109145","USD","14807.29","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","6/30/2025","Toll Charges Incurred"
"Invoice - 00109145","USD","1210.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","6/30/2025","Toll Management Solutions"
"Invoice - 00111235","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","7/31/2025","Connected Car Solutions"
"Invoice - 00111235","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","7/31/2025","Fleet Management"
"Invoice - 00111235","USD","2010.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","7/31/2025","Telematics"
"Invoice - 00111235","USD","10053.72","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","7/31/2025","Toll Charges Incurred"
"Invoice - 00111235","USD","1320.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","7/31/2025","Toll Management Solutions"
"Invoice - 00113901","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","8/31/2025","Connected Car Solutions"
"Invoice - 00113901","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","8/31/2025","Fleet Management"
"Invoice - 00113901","USD","2040.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","8/31/2025","Telematics"
"Invoice - 00113901","USD","9182.58","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","8/31/2025","Toll Charges Incurred"
"Invoice - 00113901","USD","1342.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","8/31/2025","Toll Management Solutions"
"Invoice - 00116262","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","9/30/2025","Connected Car Solutions"
"Invoice - 00116262","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","9/30/2025","Fleet Management"
"Invoice - 00116262","USD","1950.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","9/30/2025","Telematics"
"Invoice - 00116262","USD","8952.40","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","9/30/2025","Toll Charges Incurred"
"Invoice - 00116262","USD","1375.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","9/30/2025","Toll Management Solutions"
"Invoice - 00119122","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","10/31/2025","Connected Car Solutions"
"Invoice - 00113584","USD","1200.00","Nissan of Turnersville","Dealerware+ Nissan/Infiniti","8/31/2025","Connected Car Solutions"
"Invoice - 00113584","USD","106.00","Nissan of Turnersville","Dealerware+ Nissan/Infiniti","8/31/2025","Insurance Verification"
"Invoice - 00113584","USD","-1200.00","Nissan of Turnersville","Dealerware+ Nissan/Infiniti","8/31/2025","Services Credit"
"Invoice - 00116350","USD","400.00","Nissan of Turnersville","Dealerware+ Nissan/Infiniti","9/30/2025","Connected Car Solutions"
"Invoice - 00116350","USD","145.00","Nissan of Turnersville","Dealerware+ Nissan/Infiniti","9/30/2025","Insurance Verification"
"Invoice - 00118930","USD","400.00","Nissan of Turnersville","Dealerware+ Nissan/Infiniti","10/31/2025","Connected Car Solutions"
"Invoice - 00099372","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","1/31/2025","Connected Car Solutions"
"Invoice - 00099372","USD","390.00","Round Rock Honda","Dealerware+ Open Marketplace","1/31/2025","Fleet Management"
"Invoice - 00099372","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","1/31/2025","Scheduler"
"Invoice - 00099372","USD","228.99","Round Rock Honda","Dealerware+ Open Marketplace","1/31/2025","Toll Charges Incurred"
"Invoice - 00099372","USD","360.00","Round Rock Honda","Dealerware+ Open Marketplace","1/31/2025","Toll Management Solutions"
"Invoice - 00100907","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","2/28/2025","Connected Car Solutions"
"Invoice - 00100907","USD","377.00","Round Rock Honda","Dealerware+ Open Marketplace","2/28/2025","Fleet Management"
"Invoice - 00100907","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","2/28/2025","Scheduler"
"Invoice - 00100907","USD","354.52","Round Rock Honda","Dealerware+ Open Marketplace","2/28/2025","Toll Charges Incurred"
"Invoice - 00100907","USD","348.00","Round Rock Honda","Dealerware+ Open Marketplace","2/28/2025","Toll Management Solutions"
"Invoice - 00103602","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","3/31/2025","Connected Car Solutions"
"Invoice - 00103602","USD","403.00","Round Rock Honda","Dealerware+ Open Marketplace","3/31/2025","Fleet Management"
"Invoice - 00103602","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","3/31/2025","Scheduler"
"Invoice - 00103602","USD","321.61","Round Rock Honda","Dealerware+ Open Marketplace","3/31/2025","Toll Charges Incurred"
"Invoice - 00103602","USD","372.00","Round Rock Honda","Dealerware+ Open Marketplace","3/31/2025","Toll Management Solutions"
"Invoice - 00104987","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","4/30/2025","Connected Car Solutions"
"Invoice - 00104987","USD","351.00","Round Rock Honda","Dealerware+ Open Marketplace","4/30/2025","Fleet Management"
"Invoice - 00104987","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","4/30/2025","Scheduler"
"Invoice - 00104987","USD","399.69","Round Rock Honda","Dealerware+ Open Marketplace","4/30/2025","Toll Charges Incurred"
"Invoice - 00104987","USD","324.00","Round Rock Honda","Dealerware+ Open Marketplace","4/30/2025","Toll Management Solutions"
"Invoice - 00107010","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","5/31/2025","Connected Car Solutions"
"Invoice - 00107010","USD","403.00","Round Rock Honda","Dealerware+ Open Marketplace","5/31/2025","Fleet Management"
"Invoice - 00107010","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","5/31/2025","Scheduler"
"Invoice - 00107010","USD","510.92","Round Rock Honda","Dealerware+ Open Marketplace","5/31/2025","Toll Charges Incurred"
"Invoice - 00107010","USD","372.00","Round Rock Honda","Dealerware+ Open Marketplace","5/31/2025","Toll Management Solutions"
"Invoice - 00108677","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","6/30/2025","Connected Car Solutions"
"Invoice - 00108677","USD","338.00","Round Rock Honda","Dealerware+ Open Marketplace","6/30/2025","Fleet Management"
"Invoice - 00108677","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","6/30/2025","Scheduler"
"Invoice - 00108677","USD","237.97","Round Rock Honda","Dealerware+ Open Marketplace","6/30/2025","Toll Charges Incurred"
"Invoice - 00108677","USD","312.00","Round Rock Honda","Dealerware+ Open Marketplace","6/30/2025","Toll Management Solutions"
"Invoice - 00110627","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","7/31/2025","Connected Car Solutions"
"Invoice - 00110627","USD","312.00","Round Rock Honda","Dealerware+ Open Marketplace","7/31/2025","Fleet Management"
"Invoice - 00110627","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","7/31/2025","Scheduler"
"Invoice - 00110627","USD","604.51","Round Rock Honda","Dealerware+ Open Marketplace","7/31/2025","Toll Charges Incurred"
"Invoice - 00110627","USD","288.00","Round Rock Honda","Dealerware+ Open Marketplace","7/31/2025","Toll Management Solutions"
"Invoice - 00113216","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","8/31/2025","Connected Car Solutions"
"Invoice - 00113216","USD","364.00","Round Rock Honda","Dealerware+ Open Marketplace","8/31/2025","Fleet Management"
"Invoice - 00113216","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","8/31/2025","Scheduler"
"Invoice - 00113216","USD","371.17","Round Rock Honda","Dealerware+ Open Marketplace","8/31/2025","Toll Charges Incurred"
"Invoice - 00113216","USD","336.00","Round Rock Honda","Dealerware+ Open Marketplace","8/31/2025","Toll Management Solutions"
"Invoice - 00116040","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","9/30/2025","Connected Car Solutions"
"Invoice - 00116040","USD","403.00","Round Rock Honda","Dealerware+ Open Marketplace","9/30/2025","Fleet Management"
"Invoice - 00116040","USD","0.00","Round Rock Honda","Dealerware+ Open Marketplace","9/30/2025","Scheduler"
"Invoice - 00116040","USD","470.86","Round Rock Honda","Dealerware+ Open Marketplace","9/30/2025","Toll Charges Incurred"
"Invoice - 00116040","USD","372.00","Round Rock Honda","Dealerware+ Open Marketplace","9/30/2025","Toll Management Solutions"
"Invoice - 00118539","USD","820.00","Round Rock Honda","Dealerware+ Open Marketplace","10/31/2025","Connected Car Solutions"
"Invoice - 00102639","USD","48.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Rental Booking Site"
"Invoice - 00103766","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Rental Booking Site"
"Invoice - 00105893","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Rental Booking Site"
"Invoice - 00107788","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Rental Booking Site"
"Invoice - 00109742","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Rental Booking Site"
"Invoice - 00111921","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Rental Booking Site"
"Invoice - 00114125","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Rental Booking Site"
"Invoice - 00116488","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Rental Booking Site"
"Invoice - 00119533","USD","500.00","Round Rock Toyota","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Rental Booking Site"
"Invoice - 00102124","USD","204.00","Volkswagen North Scottsdale","Dealerware+ Preferred","1/31/2025","Fleet Management"
"Invoice - 00103877","USD","192.00","Volkswagen North Scottsdale","Dealerware+ Preferred","2/28/2025","Fleet Management"
"Invoice - 00105964","USD","180.00","Volkswagen North Scottsdale","Dealerware+ Preferred","3/31/2025","Fleet Management"
"Invoice - 00107869","USD","192.00","Volkswagen North Scottsdale","Dealerware+ Preferred","4/30/2025","Fleet Management"
"Invoice - 00109865","USD","192.00","Volkswagen North Scottsdale","Dealerware+ Preferred","5/31/2025","Fleet Management"
"Invoice - 00112042","USD","192.00","Volkswagen North Scottsdale","Dealerware+ Preferred","6/30/2025","Fleet Management"
"Invoice - 00114248","USD","180.00","Volkswagen North Scottsdale","Dealerware+ Preferred","7/31/2025","Fleet Management"
"Invoice - 00117301","USD","204.00","Volkswagen North Scottsdale","Dealerware+ Preferred","8/31/2025","Fleet Management"
"Invoice - 00120346","USD","216.00","Volkswagen North Scottsdale","Dealerware+ Preferred","9/30/2025","Fleet Management"
"Invoice - 00102123","USD","312.00","Volkswagen South Coast","Dealerware+ Preferred","1/31/2025","Fleet Management"
"Invoice - 00102123","USD","500.00","Volkswagen South Coast","Dealerware+ Preferred","1/31/2025","Telematics"
"Invoice - 00103876","USD","336.00","Volkswagen South Coast","Dealerware+ Preferred","2/28/2025","Fleet Management"
"Invoice - 00103876","USD","540.00","Volkswagen South Coast","Dealerware+ Preferred","2/28/2025","Telematics"
"Invoice - 00105963","USD","336.00","Volkswagen South Coast","Dealerware+ Preferred","3/31/2025","Fleet Management"
"Invoice - 00105963","USD","560.00","Volkswagen South Coast","Dealerware+ Preferred","3/31/2025","Telematics"
"Invoice - 00107868","USD","312.00","Volkswagen South Coast","Dealerware+ Preferred","4/30/2025","Fleet Management"
"Invoice - 00107868","USD","480.00","Volkswagen South Coast","Dealerware+ Preferred","4/30/2025","Telematics"
"Invoice - 00109864","USD","324.00","Volkswagen South Coast","Dealerware+ Preferred","5/31/2025","Fleet Management"
"Invoice - 00109864","USD","520.00","Volkswagen South Coast","Dealerware+ Preferred","5/31/2025","Telematics"
"Invoice - 00112041","USD","300.00","Volkswagen South Coast","Dealerware+ Preferred","6/30/2025","Fleet Management"
"Invoice - 00112041","USD","500.00","Volkswagen South Coast","Dealerware+ Preferred","6/30/2025","Telematics"
"Invoice - 00114247","USD","288.00","Volkswagen South Coast","Dealerware+ Preferred","7/31/2025","Fleet Management"
"Invoice - 00114247","USD","480.00","Volkswagen South Coast","Dealerware+ Preferred","7/31/2025","Telematics"
"Invoice - 00117300","USD","324.00","Volkswagen South Coast","Dealerware+ Preferred","8/31/2025","Fleet Management"
"Invoice - 00117300","USD","500.00","Volkswagen South Coast","Dealerware+ Preferred","8/31/2025","Telematics"
"Invoice - 00120345","USD","348.00","Volkswagen South Coast","Dealerware+ Preferred","9/30/2025","Fleet Management"
"Invoice - 00120345","USD","580.00","Volkswagen South Coast","Dealerware+ Preferred","9/30/2025","Telematics"
